,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1744,Rockaway Park,40.58034295646131,-73.84153370226186,Rockaway Beach  - 120th Street,40.57832218338113,-73.84038723028452,Beach
1745,Rockaway Park,40.58034295646131,-73.84153370226186,Belle Harbor Steak & Seafood,40.58120188605485,-73.83784623154668,Steakhouse
1746,Rockaway Park,40.58034295646131,-73.84153370226186,Cuisine By Claudette,40.57886817253805,-73.83686820073987,French Restaurant
1747,Rockaway Park,40.58034295646131,-73.84153370226186,Last Stop Gourmet Shop,40.58038962697081,-73.8374587228447,Diner
1748,Rockaway Park,40.58034295646131,-73.84153370226186,The Wharf,40.58268040538696,-73.8384397722833,Seafood Restaurant
1749,Rockaway Park,40.58034295646131,-73.84153370226186,Ciro's Italian Restaurant,40.579270684356544,-73.83695416979937,Pizza Place
1750,Rockaway Park,40.58034295646131,-73.84153370226186,Duane Reade,40.5822362,-73.8385126,Pharmacy
1751,Rockaway Park,40.58034295646131,-73.84153370226186,Rockaway Bagels,40.582290850881414,-73.83715406300448,Bagel Shop
1752,Rockaway Park,40.58034295646131,-73.84153370226186,The Beach at 122nd Street,40.57725070501285,-73.84250651542241,Beach
1753,Rockaway Park,40.58034295646131,-73.84153370226186,Carvel Ice Cream,40.579614833101104,-73.837130973121,Ice Cream Shop
1754,Rockaway Park,40.58034295646131,-73.84153370226186,Pickles & Pies Food Market & Deli,40.57991538953956,-73.83718206630222,Deli / Bodega
1755,Rockaway Park,40.58034295646131,-73.84153370226186,Chase Bank,40.580728,-73.838091,Bank
1756,Rockaway Park,40.58034295646131,-73.84153370226186,Painico Cafe,40.58063507766495,-73.83763040255666,Mediterranean Restaurant
1757,Rockaway Park,40.58034295646131,-73.84153370226186,Dunkin' Baskin Robbins,40.582447,-73.836542,Ice Cream Shop
1758,Rockaway Park,40.58034295646131,-73.84153370226186,SUBWAY,40.58178621934508,-73.83703882825732,Sandwich Place
1759,Rockaway Park,40.58034295646131,-73.84153370226186,Capital One Bank,40.579546745618686,-73.83739069104195,Bank
1760,Rockaway Park,40.58034295646131,-73.84153370226186,Rockaway Beach Surf Shop,40.57933592777925,-73.83698517918845,Board Shop
1761,Rockaway Park,40.58034295646131,-73.84153370226186,Slices n Ices,40.58010713519273,-73.83716784306104,Pizza Place
1762,Rockaway Park,40.58034295646131,-73.84153370226186,Dunkin' / Baskin Robbins,40.58119532516285,-73.83814873381453,Ice Cream Shop
1763,Rockaway Park,40.58034295646131,-73.84153370226186,Q53 Bus Stop (Beach 116th Street and Rockaway Beach Blvd),40.57965,-73.83714,Bus Stop
1764,Rockaway Park,40.58034295646131,-73.84153370226186,Belle Harbor Manor,40.57771342580439,-73.84494205600946,Smoke Shop
1765,Rockaway Park,40.58034295646131,-73.84153370226186,Beach 126th Street Boardwalk,40.57778950016526,-73.8462721628156,Beach
1766,Rockaway Park,40.58034295646131,-73.84153370226186,Beach 126th St,40.577648893674585,-73.84614785072976,Beach
1767,Somerville,40.59771061565768,-73.79664750844047,community playground,40.601131439208984,-73.79440307617188,Park
1768,Brookville,40.66000322733613,-73.75175310731153,Charlie S Deli and Kitchen,40.6613,-73.751747,Deli / Bodega
1769,Brookville,40.66000322733613,-73.75175310731153,Super Deli,40.66015253012816,-73.75155416237698,Deli / Bodega
1770,Bellaire,40.73301404027834,-73.73889198912481,Cara Mia Restaurant,40.7304073165559,-73.74318102324933,Italian Restaurant
1771,Bellaire,40.73301404027834,-73.73889198912481,China King,40.728896037462754,-73.73728444921935,Chinese Restaurant
1772,Bellaire,40.73301404027834,-73.73889198912481,Winchesters bar,40.733303031408994,-73.73656064367636,Convenience Store
1773,Bellaire,40.73301404027834,-73.73889198912481,KeyFood,40.732076026351436,-73.74067215948646,Grocery Store
1774,Bellaire,40.73301404027834,-73.73889198912481,Winchester Deli,40.73296966468749,-73.7374339662407,Deli / Bodega
1775,Bellaire,40.73301404027834,-73.73889198912481,Dunkin' / Baskin Robbins,40.73583921313283,-73.7381114412624,Coffee Shop
1776,Bellaire,40.73301404027834,-73.73889198912481,Springfield blvd & Francis Lewis blvd,40.72909690267293,-73.73865218201014,Moving Target
1777,Bellaire,40.73301404027834,-73.73889198912481,Q27 springfield blvd and union tpke,40.73686227420241,-73.74009449397825,Bus Stop
1778,Bellaire,40.73301404027834,-73.73889198912481,Winchester Deli,40.73040193684499,-73.7343041643493,Deli / Bodega
1779,Bellaire,40.73301404027834,-73.73889198912481,Silvermoon Diner,40.73039667052273,-73.73428796927267,Greek Restaurant
1780,Bellaire,40.73301404027834,-73.73889198912481,MTA Q43 Bus Stop (Hillside Avenue and Range Street),40.73317411303824,-73.73308893662785,Bus Station
1781,North Corona,40.7540709990489,-73.85751790676447,Louis Armstrong House Museum,40.75462065974465,-73.86137158678545,Museum
1782,North Corona,40.7540709990489,-73.85751790676447,Los Amigos Chimichurry,40.75119479190749,-73.85692482355701,South American Restaurant
1783,North Corona,40.7540709990489,-73.85751790676447,Louis Armstrong Recreation Center/ELMCOR,40.75732397445696,-73.86107325323997,Gym / Fitness Center
1784,North Corona,40.7540709990489,-73.85751790676447,Blink Fitness Corona,40.75080886673038,-73.85805429691129,Gym
1785,North Corona,40.7540709990489,-73.85751790676447,Taste of Dolly's Pizza & Pasta Restaurant,40.75128467004448,-73.8556192270517,Pizza Place
1786,North Corona,40.7540709990489,-73.85751790676447,Lovera Grocery/Chimi Spot,40.75315302886777,-73.85996567542888,Deli / Bodega
1787,North Corona,40.7540709990489,-73.85751790676447,King Empanadas,40.75251260909173,-73.85968470769245,Caribbean Restaurant
1788,North Corona,40.7540709990489,-73.85751790676447,Timmy's Deli,40.75118749758505,-73.85554335106734,Deli / Bodega
1789,North Corona,40.7540709990489,-73.85751790676447,Los Tres Potrillos,40.75171913778217,-73.85520402280633,Mexican Restaurant
1790,North Corona,40.7540709990489,-73.85751790676447,The Pine Restaurant,40.75466135707651,-73.85392465242302,Hotel Bar
1791,North Corona,40.7540709990489,-73.85751790676447,Best Western Plus Laguardia Airport Hotel Queens,40.75205238411236,-73.85347723960876,Hotel
1792,North Corona,40.7540709990489,-73.85751790676447,McDonald's,40.75683153885075,-73.85937383431204,Fast Food Restaurant
1793,North Corona,40.7540709990489,-73.85751790676447,El Fogon Costeno,40.75777004156037,-73.85988884203466,Latin American Restaurant
1794,North Corona,40.7540709990489,-73.85751790676447,Holiday Inn LaGuardia Airport,40.75442813570202,-73.85394311597761,Hotel
1795,North Corona,40.7540709990489,-73.85751790676447,Jurassic Playground At Flushing Meadow Park,40.751357328386234,-73.85575009569509,Playground
1796,North Corona,40.7540709990489,-73.85751790676447,The Cellphone Store (Tmobile Dealer),40.75729294413392,-73.85746147343922,Mobile Phone Shop
1797,North Corona,40.7540709990489,-73.85751790676447,Bodega,40.75781285762787,-73.85836958885193,Deli / Bodega
1798,North Corona,40.7540709990489,-73.85751790676447,Taste of Dolly's,40.757850646972656,-73.85653686523438,Pizza Place
1799,North Corona,40.7540709990489,-73.85751790676447,NEPUS CRAFTS INC,40.7517514,-73.8532611,Jewelry Store
1800,North Corona,40.7540709990489,-73.85751790676447,mi casita bakery & restaurant,40.75776161011041,-73.85989068541006,Bakery
1801,North Corona,40.7540709990489,-73.85751790676447,SpringHill Suites Fitness Center,40.75823432751781,-73.85754761622074,Gym / Fitness Center
1802,North Corona,40.7540709990489,-73.85751790676447,111 Deli Stop Corp,40.758071,-73.859084,Deli / Bodega
1803,North Corona,40.7540709990489,-73.85751790676447,La Roja de Todos Restaurant & Bakery,40.757557,-73.860763,Restaurant
1804,North Corona,40.7540709990489,-73.85751790676447,Beky Bakery,40.751381751606,-73.85313131436446,Bakery
1805,North Corona,40.7540709990489,-73.85751790676447,Ranchero Merengue,40.75767117174435,-73.86081527120766,Spanish Restaurant
1806,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Bonelle Pastry Shop,40.717103617695436,-73.8405707302451,Bakery
1807,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Flagpole Green - Forest Hills Gardens,40.716881096526066,-73.84405145419831,Plaza
1808,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Nick's Pizza,40.718179971534305,-73.84069151979246,Pizza Place
1809,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Sakura-Ya,40.71827603630656,-73.84042376984726,Food & Drink Shop
1810,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Jack & Nellie's,40.71819461230475,-73.84071241686942,Tapas Restaurant
1811,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Hawthorne Park,40.71642237092222,-73.840082832447,Park
1812,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Sushi Time,40.71868261238623,-73.84145335857528,Sushi Restaurant
1813,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Natural Market,40.718450066039274,-73.84076188991867,Grocery Store
1814,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Snowdays Shavery,40.71887341603908,-73.84189478419847,Dessert Shop
1815,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Violet's Vietnamese Shoppe,40.71868046372849,-73.84141802787781,Vietnamese Restaurant
1816,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Rove,40.71905818315889,-73.84187926477888,New American Restaurant
1817,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Bagels etc etc etc,40.718215995372496,-73.84071353973411,Bagel Shop
1818,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Ehrenreich-Austin Playground,40.71578694653614,-73.83706550044597,Playground
1819,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Dunkin',40.71816969797315,-73.84044289136074,Donut Shop
1820,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Xin Taste Lan Zhou Hand Pull Noodle,40.718712990190745,-73.84155482053757,Noodle House
1821,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Michaels Bagels,40.718199821536025,-73.8407061863382,Bakery
1822,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Happy Fresh Tortilla Grill,40.71896187740996,-73.84134177289579,Mexican Restaurant
1823,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Sammie's To Go,40.71903258171348,-73.84154456628488,Sandwich Place
1824,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Rite Aid,40.718438,-73.838177,Pharmacy
1825,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Cosmetic Medical Partners,40.71180286,-73.8396486,Business Service
1826,Forest Hills Gardens,40.7146110815117,-73.8410221123401,Thank Heaven Children's Boutique,40.718132,-73.840625,Baby Store
1827,Jamaica Hills,40.71145964370482,-73.79646462081593,King Kabab,40.709936,-73.795289,Halal Restaurant
1828,Jamaica Hills,40.71145964370482,-73.79646462081593,Genesis #1,40.70882746797804,-73.79931750660066,Caribbean Restaurant
1829,Jamaica Hills,40.71145964370482,-73.79646462081593,Annam Brahma,40.71266011328932,-73.80132057657825,Indian Restaurant
1830,Jamaica Hills,40.71145964370482,-73.79646462081593,Sagar Restaurant,40.710328623498505,-73.79412262466633,Indian Restaurant
1831,Jamaica Hills,40.71145964370482,-73.79646462081593,Popeyes Louisiana Kitchen,40.70984746399518,-73.79551775835506,Fried Chicken Joint
1832,Jamaica Hills,40.71145964370482,-73.79646462081593,Sagar Chinese,40.711128523621035,-73.79302147435475,Chinese Restaurant
1833,Jamaica Hills,40.71145964370482,-73.79646462081593,Subway,40.71019298299615,-73.79428006703174,Sandwich Place
1834,Jamaica Hills,40.71145964370482,-73.79646462081593,Popeyes Louisiana Kitchen,40.711604065817916,-73.79662928454296,Fried Chicken Joint
1835,Jamaica Hills,40.71145964370482,-73.79646462081593,Richie's Place Coffee Shop,40.7105947908539,-73.79296302241056,Coffee Shop
1836,Jamaica Hills,40.71145964370482,-73.79646462081593,IHOP,40.71138191155588,-73.79130977074843,Breakfast Spot
1837,Jamaica Hills,40.71145964370482,-73.79646462081593,Amina Thai,40.71089655510881,-73.79233007734564,Thai Restaurant
1838,Jamaica Hills,40.71145964370482,-73.79646462081593,Yummy Fried Chicken,40.70991448772131,-73.79462045072401,Fast Food Restaurant
1839,Jamaica Hills,40.71145964370482,-73.79646462081593,Rite Aid,40.7088742,-73.7997339,Pharmacy
1840,Jamaica Hills,40.71145964370482,-73.79646462081593,Dunkin',40.71086108808842,-73.79281172793077,Donut Shop
1841,Jamaica Hills,40.71145964370482,-73.79646462081593,Dunkin',40.713537094145686,-73.79436019001025,Donut Shop
1842,Jamaica Hills,40.71145964370482,-73.79646462081593,CVS pharmacy,40.71152586971058,-73.79104989318397,Pharmacy
1843,Jamaica Hills,40.71145964370482,-73.79646462081593,Panshi,40.70991,-73.795324,Indian Restaurant
1844,Jamaica Hills,40.71145964370482,-73.79646462081593,Goose Pond,40.712216113653355,-73.79899057012885,Park
1845,Jamaica Hills,40.71145964370482,-73.79646462081593,Attorneys office,40.709692,-73.794774,Lawyer
1846,Jamaica Hills,40.71145964370482,-73.79646462081593,Chang Pai Thai & Chinese Restaurant,40.709678770021256,-73.7958080634409,Asian Restaurant
1847,Jamaica Hills,40.71145964370482,-73.79646462081593,Taco Bell,40.71537427750318,-73.79387210939143,Fast Food Restaurant
1848,Jamaica Hills,40.71145964370482,-73.79646462081593,Crown Fried Chicken,40.71099205596763,-73.79187913085217,Southern / Soul Food Restaurant
1849,Jamaica Hills,40.71145964370482,-73.79646462081593,Jamaica Colosseum Mall,40.70724319692838,-73.79614699707986,Shopping Mall
1850,Jamaica Hills,40.71145964370482,-73.79646462081593,Dhanshiri Chinese,40.710873,-73.792076,Chinese Restaurant
1851,Jamaica Hills,40.71145964370482,-73.79646462081593,New Dainty Food,40.711119,-73.791925,Convenience Store
1852,Jamaica Hills,40.71145964370482,-73.79646462081593,Petland Discount Hillside Ave,40.714112774036366,-73.79260827166793,Pet Store
1853,Jamaica Hills,40.71145964370482,-73.79646462081593,Estates Pharmacy,40.71422029214795,-73.79257243544842,Pharmacy
1854,Jamaica Hills,40.71145964370482,-73.79646462081593,Aaron's,40.70717,-73.79731,Furniture / Home Store
1855,Utopia,40.73350025429757,-73.79671678028349,Tienda Vieja,40.734717349752614,-73.79471735595634,South American Restaurant
1856,Utopia,40.73350025429757,-73.79671678028349,Bakhter Afghan Halal Kababs,40.73320466046026,-73.79464539951913,Afghan Restaurant
1857,Utopia,40.73350025429757,-73.79671678028349,Bombay Theatre,40.73324068961219,-73.79429947346146,Indie Movie Theater
1858,Utopia,40.73350025429757,-73.79671678028349,Utopia Parkway Playground,40.73069265179127,-73.79260827166793,Playground
1859,Utopia,40.73350025429757,-73.79671678028349,Baskin-Robbins,40.737484847472416,-73.79594593482129,Ice Cream Shop
1860,Utopia,40.73350025429757,-73.79671678028349,Savvy Gas & Car Wash,40.73769085962189,-73.79580616476166,Automotive Shop
1861,Utopia,40.73350025429757,-73.79671678028349,Dunkin',40.7375488847702,-73.79599477116392,Donut Shop
1862,Utopia,40.73350025429757,-73.79671678028349,Fu Long Deli & Grocery,40.73293437109286,-73.79453762618024,Deli / Bodega
1863,Utopia,40.73350025429757,-73.79671678028349,Angelo & Al’s Pizzeria,40.7329598,-73.7946331,Pizza Place
1864,Utopia,40.73350025429757,-73.79671678028349,Fresh Meadows Nail & Spa,40.73308985367984,-73.79457705228668,Spa
1865,Utopia,40.73350025429757,-73.79671678028349,A Taste of China,40.73293458333333,-73.79452966666666,Chinese Restaurant
1866,Utopia,40.73350025429757,-73.79671678028349,Modern Image Photo Lab,40.73381781577945,-73.79428625106597,Arts & Crafts Store
1867,Utopia,40.73350025429757,-73.79671678028349,Julies Deli,40.73287996459042,-73.79432499758387,Deli / Bodega
1868,Utopia,40.73350025429757,-73.79671678028349,PS 173 Library,40.733785629271274,-73.79411389999999,History Museum
1869,Utopia,40.73350025429757,-73.79671678028349,Utopia Playground B-Ball,40.730271771539286,-73.79342402238895,Basketball Court
1870,Utopia,40.73350025429757,-73.79671678028349,Lulu's Bakery,40.73023643644892,-73.79347572478684,Bakery
1871,Utopia,40.73350025429757,-73.79671678028349,Nolbu,40.72976244180187,-73.79899631467974,Korean Restaurant
1872,Pomonok,40.73493618075478,-73.80486120040537,Fillmore's Tavern,40.73655169484346,-73.80280137227783,Bar
1873,Pomonok,40.73493618075478,-73.80486120040537,Napoli's Pizzeria,40.732991722442435,-73.80481538456173,Pizza Place
1874,Pomonok,40.73493618075478,-73.80486120040537,Key Food,40.73322068102747,-73.8045333762913,Supermarket
1875,Pomonok,40.73493618075478,-73.80486120040537,JIB Lanes,40.73307498675204,-73.81018654881339,Bowling Alley
1876,Pomonok,40.73493618075478,-73.80486120040537,Futigi Japanese Cuisine,40.73306038089495,-73.80471980881454,Japanese Restaurant
1877,Pomonok,40.73493618075478,-73.80486120040537,Horace Harding Overpass,40.73847369468261,-73.80471780497749,Scenic Lookout
1878,Pomonok,40.73493618075478,-73.80486120040537,Electric Playground,40.735492391235745,-73.8070155458945,Playground
1879,Pomonok,40.73493618075478,-73.80486120040537,J&R Discount Liquor Store,40.73299269863287,-73.80418357640728,Shop & Service
1880,Pomonok,40.73493618075478,-73.80486120040537,q64 161st jewel,40.73209518034063,-73.80835396772909,Bus Station
1881,Astoria Heights,40.7703173929982,-73.89467996270574,Carlos R. Lillo Park,40.77015371351307,-73.89337973460309,Plaza
1882,Astoria Heights,40.7703173929982,-73.89467996270574,Antonio's Kitchen,40.76815378448427,-73.89468417375875,Italian Restaurant
1883,Astoria Heights,40.7703173929982,-73.89467996270574,Jackson Hole,40.76751719853113,-73.8992667490776,Burger Joint
1884,Astoria Heights,40.7703173929982,-73.89467996270574,Rocco's Brick Oven Pizzeria,40.77064965093507,-73.8901854008473,Pizza Place
1885,Astoria Heights,40.7703173929982,-73.89467996270574,Astoria Bowl,40.77329144696711,-73.89480849404114,Bowling Alley
1886,Astoria Heights,40.7703173929982,-73.89467996270574,Trade Fair,40.77069103323577,-73.89055709455573,Supermarket
1887,Astoria Heights,40.7703173929982,-73.89467996270574,Friendly Bakery,40.76810385477303,-73.8947197680026,Bakery
1888,Astoria Heights,40.7703173929982,-73.89467996270574,Westway Hotel & Hostel La Guardia Airport,40.76707371427209,-73.89680343201216,Hostel
1889,Astoria Heights,40.7703173929982,-73.89467996270574,Nick's Gourmet Deli,40.76825180215741,-73.89465328189243,Deli / Bodega
1890,Astoria Heights,40.7703173929982,-73.89467996270574,LaGuardia Shopping Center,40.76817595662964,-73.89471059317728,Shopping Mall
1891,Astoria Heights,40.7703173929982,-73.89467996270574,Antonio's Pizzeria and Wine Bar!,40.7681314963632,-73.89469886512113,Italian Restaurant
1892,Astoria Heights,40.7703173929982,-73.89467996270574,Ultimate Sound Productions,40.76812376328578,-73.89473221315014,Music Venue
1893,Astoria Heights,40.7703173929982,-73.89467996270574,Raimonda Park,40.772609764669276,-73.897280680728,Playground
1894,Astoria Heights,40.7703173929982,-73.89467996270574,Q100/Q101 Bus Stop. Towards Queensboro Plaza,40.77354916039009,-73.89320173867995,Bus Station
1895,Hunters Point,40.743414090073536,-73.95386782130745,The Yoga Room,40.7444905,-73.9528148,Yoga Studio
1896,Hunters Point,40.743414090073536,-73.95386782130745,Hibino LIC,40.742770322053616,-73.95212742045815,Japanese Restaurant
1897,Hunters Point,40.743414090073536,-73.95386782130745,Casa Enrique,40.74337379326435,-73.95433921685861,Mexican Restaurant
1898,Hunters Point,40.743414090073536,-73.95386782130745,Takumen,40.74278596085972,-73.95454383115116,Japanese Restaurant
1899,Hunters Point,40.743414090073536,-73.95386782130745,Tuk Tuk,40.74314207648646,-73.95402068036337,Thai Restaurant
1900,Hunters Point,40.743414090073536,-73.95386782130745,Bellwether,40.74485927691836,-73.95336435384114,New American Restaurant
1901,Hunters Point,40.743414090073536,-73.95386782130745,Sweetleaf,40.743294,-73.95159,Coffee Shop
1902,Hunters Point,40.743414090073536,-73.95386782130745,Greenpoint Fish & Lobster Co.,40.74411582152947,-73.954479116946,Fish Market
1903,Hunters Point,40.743414090073536,-73.95386782130745,sLICe,40.74374085404591,-73.953688997985,Pizza Place
1904,Hunters Point,40.743414090073536,-73.95386782130745,Tournesol,40.742374,-73.95437,French Restaurant
1905,Hunters Point,40.743414090073536,-73.95386782130745,Alewife Taproom,40.742276453921,-73.95602979303453,Gastropub
1906,Hunters Point,40.743414090073536,-73.95386782130745,51st Bakery & Cafe,40.742339264882496,-73.95534217357635,Café
1907,Hunters Point,40.743414090073536,-73.95386782130745,Jackson's Eatery | Bar,40.74245450370551,-73.95315300029714,American Restaurant
1908,Hunters Point,40.743414090073536,-73.95386782130745,Manetta's Ristorante,40.742577,-73.95194,Italian Restaurant
1909,Hunters Point,40.743414090073536,-73.95386782130745,Jora,40.743673955671525,-73.95132038287467,Peruvian Restaurant
1910,Hunters Point,40.743414090073536,-73.95386782130745,Vernon Grille,40.74348911951407,-73.95387721406914,Greek Restaurant
1911,Hunters Point,40.743414090073536,-73.95386782130745,Tamashii Ramen,40.74451501392949,-73.95355678946103,Noodle House
1912,Hunters Point,40.743414090073536,-73.95386782130745,Hunter's Point Community Park,40.7450325622929,-73.95322532118081,Park
1913,Hunters Point,40.743414090073536,-73.95386782130745,Bella Via,40.744218522452904,-73.95366930142053,Italian Restaurant
1914,Hunters Point,40.743414090073536,-73.95386782130745,Blend LIC,40.74532949046617,-73.95330515464566,Latin American Restaurant
1915,Hunters Point,40.743414090073536,-73.95386782130745,Madera Cuban Grill & Steakhouse,40.74460320397339,-73.9534388285114,Cuban Restaurant
1916,Hunters Point,40.743414090073536,-73.95386782130745,Cyclo,40.745562530431286,-73.95346489700572,Vietnamese Restaurant
1917,Hunters Point,40.743414090073536,-73.95386782130745,Sweet Chick,40.745724494094226,-73.95323056125441,Fried Chicken Joint
1918,Hunters Point,40.743414090073536,-73.95386782130745,Woodbines,40.74518102698097,-73.9533368815064,American Restaurant
1919,Hunters Point,40.743414090073536,-73.95386782130745,Nu Look E&I Eatery and Bar,40.742928546166816,-73.95411745790054,Deli / Bodega
1920,Hunters Point,40.743414090073536,-73.95386782130745,Bareburger,40.74349645012385,-73.95363438208204,Burger Joint
1921,Hunters Point,40.743414090073536,-73.95386782130745,Domaine Bar a Vins,40.74263060568493,-73.95413908362117,Wine Bar
1922,Hunters Point,40.743414090073536,-73.95386782130745,Hunter's Point Wines & Spirits,40.74501609976814,-73.95333307634641,Wine Shop
1923,Hunters Point,40.743414090073536,-73.95386782130745,Cafe Henri - LIC,40.742568,-73.953835,Café
1924,Hunters Point,40.743414090073536,-73.95386782130745,fLorEsta,40.74211296816169,-73.95472795948544,Flower Shop
1925,Hunters Point,40.743414090073536,-73.95386782130745,Kata Therapeutic & Relaxation Massage Spa,40.74414573102316,-73.95365384752452,Massage Studio
1926,Hunters Point,40.743414090073536,-73.95386782130745,Murasaki,40.74566064782797,-73.95323983145857,Sushi Restaurant
1927,Hunters Point,40.743414090073536,-73.95386782130745,Manducatis Rustica,40.745959142740666,-73.95302063397736,Italian Restaurant
1928,Hunters Point,40.743414090073536,-73.95386782130745,CrossFit Gantry,40.74612457212019,-73.9522352960643,Gym / Fitness Center
1929,Hunters Point,40.743414090073536,-73.95386782130745,Mu Ramen,40.74369582582085,-73.9505378808903,Ramen Restaurant
1930,Hunters Point,40.743414090073536,-73.95386782130745,Dai Hachi,40.746328,-73.953107,Japanese Restaurant
1931,Hunters Point,40.743414090073536,-73.95386782130745,Dominie's Hoek,40.74361231146355,-73.95369056015777,Bar
1932,Hunters Point,40.743414090073536,-73.95386782130745,The Gutter,40.746422740671754,-73.95184807898822,Bowling Alley
1933,Hunters Point,40.743414090073536,-73.95386782130745,The Creek and The Cave,40.74309374819518,-73.9515466508085,Comedy Club
1934,Hunters Point,40.743414090073536,-73.95386782130745,Crank Indoor Cycling Studio,40.74609994934506,-73.95660411830916,Cycle Studio
1935,Hunters Point,40.743414090073536,-73.95386782130745,Pink Canary Desserts,40.744206100733976,-73.94945430546649,Dessert Shop
1936,Hunters Point,40.743414090073536,-73.95386782130745,Fifth Hammer Brewing Company,40.74655304120232,-73.95143837388332,Brewery
1937,Hunters Point,40.743414090073536,-73.95386782130745,Blue Streak Wines & Spirits,40.7457824831587,-73.95698052227436,Wine Shop
1938,Hunters Point,40.743414090073536,-73.95386782130745,Something Sweet,40.74309604075962,-73.9540111185736,Ice Cream Shop
1939,Hunters Point,40.743414090073536,-73.95386782130745,Black Star Bakery,40.7437321482047,-73.95779022918374,Café
1940,Hunters Point,40.743414090073536,-73.95386782130745,Spice,40.74414062622381,-73.95353300797537,Thai Restaurant
1941,Hunters Point,40.743414090073536,-73.95386782130745,Bierocracy,40.74391020162139,-73.9502105313143,Beer Garden
1942,Hunters Point,40.743414090073536,-73.95386782130745,BLVD Wine Bar,40.74607082094463,-73.95687245115076,Wine Bar
1943,Hunters Point,40.743414090073536,-73.95386782130745,LIC Bar,40.74690927761231,-73.95275949098875,Bar
1944,Hunters Point,40.743414090073536,-73.95386782130745,E&I Deli & Grocery,40.74302657062001,-73.9540790667955,Deli / Bodega
1945,Hunters Point,40.743414090073536,-73.95386782130745,Circus Warehouse,40.74007131143138,-73.95459651947021,Event Space
1946,Hunters Point,40.743414090073536,-73.95386782130745,The UPS Store,40.74611820262698,-73.95316515864579,Shipping Store
1947,Hunters Point,40.743414090073536,-73.95386782130745,Communitea,40.74559398119634,-73.95017000705822,Coffee Shop
1948,Hunters Point,40.743414090073536,-73.95386782130745,Sweetleaf,40.746825581589405,-73.95639857871936,Café
1949,Hunters Point,40.743414090073536,-73.95386782130745,Corner Bistro,40.74476754006533,-73.95349477344013,Burger Joint
1950,Hunters Point,40.743414090073536,-73.95386782130745,Cannelle LIC,40.746012,-73.955319,Bakery
1951,Hunters Point,40.743414090073536,-73.95386782130745,Workout Factory,40.747425,-73.95378,Gym / Fitness Center
1952,Hunters Point,40.743414090073536,-73.95386782130745,DesiBowl,40.743022,-73.953898,Indian Restaurant
1953,Hunters Point,40.743414090073536,-73.95386782130745,Long Island City Piers,40.74407079773566,-73.95940498891497,Pier
1954,Hunters Point,40.743414090073536,-73.95386782130745,Rockaway Brewing Co.,40.747336483161995,-73.95484307605413,Brewery
1955,Hunters Point,40.743414090073536,-73.95386782130745,Chase Bank,40.7426691,-73.952948,Bank
1956,Hunters Point,40.743414090073536,-73.95386782130745,Natural Frontier Market,40.74221892547149,-73.95077861709068,Health Food Store
1957,Hunters Point,40.743414090073536,-73.95386782130745,Gantry Plaza State Park,40.74655794031174,-73.9580512046814,State / Provincial Park
1958,Hunters Point,40.743414090073536,-73.95386782130745,SHI,40.74601152624443,-73.95700753754905,Asian Restaurant
1959,Hunters Point,40.743414090073536,-73.95386782130745,Hunters Point Plaza,40.743657257120546,-73.94926814891794,Plaza
1960,Hunters Point,40.743414090073536,-73.95386782130745,Beyond Movement Fitness,40.74695795387684,-73.95530800494164,Gym
1961,Hunters Point,40.743414090073536,-73.95386782130745,LIC Waterfront,40.745557295560424,-73.95848087095864,Scenic Lookout
1962,Hunters Point,40.743414090073536,-73.95386782130745,Shi To Go,40.74593542611723,-73.9568564789826,Asian Restaurant
1963,Hunters Point,40.743414090073536,-73.95386782130745,Manducatis,40.7445680769774,-73.9490078387153,Italian Restaurant
1964,Hunters Point,40.743414090073536,-73.95386782130745,Urban Market,40.74355769595508,-73.95839616144563,Grocery Store
1965,Hunters Point,40.743414090073536,-73.95386782130745,4615 Center Boulevard,40.74714239796346,-73.95644520495816,Residential Building (Apartment / Condo)
1966,Hunters Point,40.743414090073536,-73.95386782130745,Waterfront Park,40.73903265988342,-73.95515800750752,Scenic Lookout
1967,Hunters Point,40.743414090073536,-73.95386782130745,Pulaski Bridge Pedestrian & Bike Path,40.73923942615466,-73.95275462420159,Bike Trail
